agno_fecun;COD_MUN_RESIDENCIA;total
1912;54051;1
1912;54099;2
1912;54109;2
1912;54125;
1912;54128;
1912;54172;2
1912;54174;2
1912;54206;
1912;54223;2
1912;54239;
1912;54245;2
1912;54250;
1912;54261;
1912;54313;
1912;54344;1
1912;54347;1
1912;54377;
1912;54385;1
1912;54398;
1912;54405;1
1912;54418;
1912;54480;
1912;54498;9
1912;54518;1
1912;54520;
1912;54553;1
1912;54599;1
1912;54660;
1912;54670;3
1912;54673;1
1912;54680;
1912;54720;1
1912;54743;1
1912;54800;
1912;54810;3
1912;54820;1
1912;54871;
1912;54874;5
1912;63001;15
1912;63111;
1912;63130;10
1912;63190;2
1912;63212;1
1912;63272;1
1912;63302;1
1912;63401;2
1912;63470;
1912;63548;1
1912;63594;8
1912;63690;1
1912;66001;28
1912;66045;
1912;66075;
1912;66088;2
1912;66170;12
1912;66318;
1912;66383;
1912;66400;2
1912;66440;1
1912;66456;
1912;66572;2
1912;66594;1
1912;66682;8
1912;66687;
1912;68001;26
1912;68013;
1912;68020;
1912;68051;
1912;68077;4
1912;68079;1
1912;68081;8
1912;68092;
1912;68101;
1912;68121;
1912;68132;1
1912;68147;
1912;68152;
1912;68160;
1912;68162;
1912;68167;
1912;68169;1
1912;68176;
1912;68179;
1912;68190;1
1912;68207;1
1912;68209;
1912;68211;
1912;68217;1
1912;68229;1
1912;68235;
1912;68245;
1912;68250;1
1912;68255;
1912;68264;
1912;68266;
1912;68271;
1912;68276;16
1912;68296;
1912;68298;
1912;68307;4
1912;68318;
1912;68320;
1912;68322;
1912;68324;
1912;68327;
1912;68344;
1912;68368;1
1912;68370;
1912;68377;
1912;68385;
1912;68397;1
1912;68406;3
1912;68418;
1912;68425;
1912;68432;
1912;68444;
1912;68464;
1912;68468;
1912;68498;
1912;68500;
1912;68502;
1912;68522;
1912;68524;
1912;68533;
1912;68547;6
1912;68549;
1912;68572;1
1912;68573;
1912;68575;
1912;68615;1
1912;68655;
1912;68669;
1912;68673;
1912;68679;6
1912;68682;
1912;68684;1
1912;68686;1
1912;68689;3
1912;68705;
1912;68720;
1912;68745;
1912;68755;2
1912;68770;
1912;68773;
1912;68780;
1912;68820;
1912;68855;1
1912;68861;1
1912;68867;
1912;68872;
1912;68895;1
1912;70001;18
1912;70110;1
1912;70124;1
1912;70204;2
1912;70215;
1912;70221;2
1912;70230;
1912;70233;2
1912;70235;1
1912;70265;
1912;70400;
1912;70418;4
1912;70429;2
1912;70473;1
1912;70508;1
1912;70523;6
1912;70670;1
1912;70678;1
1912;70702;2
1912;70708;2
1912;70713;5
1912;70717;1
1912;70742;5
1912;70771;3
1912;70820;3
1912;70823;2
1912;73001;20
1912;73024;
1912;73026;
1912;73030;
1912;73043;2
1912;73055;1
1912;73067;2
1912;73124;
1912;73148;
1912;73152;
1912;73168;2
1912;73200;
1912;73217;
1912;73226;
1912;73236;
1912;73268;4
1912;73270;
1912;73275;1
1912;73283;4
1912;73319;1
1912;73347;
1912;73349;
1912;73352;
1912;73408;2
1912;73411;2
1912;73443;2
1912;73449;3
1912;73461;
1912;73483;
1912;73504;1
1912;73520;
1912;73547;
1912;73555;1
1912;73563;
1912;73585;2
1912;73616;1
1912;73622;
1912;73624;
1912;73671;1
1912;73675;
1912;73678;
1912;73686;
1912;73770;
1912;73854;1
1912;73861;2
1912;73870;
1912;73873;
1912;76001;83
1912;76020;2
1912;76036;1
1912;76041;1
1912;76054;
1912;76100;1
1912;76109;15
1912;76111;12
1912;76113;1
1912;76122;4
1912;76126;1
1912;76130;2
1912;76147;2
1912;76233;2
1912;76243;
1912;76246;
1912;76248;4
1912;76250;
1912;76275;8
1912;76306;3
1912;76318;1
1912;76364;4
1912;76377;1
1912;76400;1
1912;76403;
1912;76497;1
1912;76520;28
1912;76563;3
1912;76606;
1912;76616;3
1912;76622;1
1912;76670;
1912;76736;1
1912;76823;1
1912;76828;1
1912;76834;20
1912;76845;1
1912;76863;
1912;76869;
1912;76890;1
1912;76892;6
1912;76895;1
1912;81001;4
1912;81065;
1912;81220;
1912;81300;
1912;81591;
1912;81736;1
1912;81794;
1912;85001;5
1912;85010;1
1912;85015;
1912;85125;
1912;85136;
1912;85139;1
1912;85162;2
1912;85225;2
1912;85230;
1912;85250;1
1912;85263;1
1912;85279;
1912;85300;
1912;85315;
1912;85325;
1912;85400;
1912;85410;
1912;85430;1
1912;85440;1
1912;86001;
1912;86219;
1912;86320;4
1912;86568;1
1912;86569;
1912;86571;1
1912;86573;
1912;86749;
1912;86755;
1912;86757;
1912;86760;
1912;86865;
1912;86885;1
1912;88001;2
1912;88564;
1912;91001;
1912;91263;
1912;91405;
1912;91407;
1912;91430;
1912;91460;
1912;91530;
1912;91536;
1912;91540;
1912;91669;
1912;91798;
1912;94001;1
1912;94343;
1912;94663;
1912;94883;
1912;94884;
1912;94885;
1912;94886;
1912;94887;
1912;94888;
1912;95001;1
1912;95015;
1912;95025;
1912;95200;
1912;97001;1
1912;97161;
1912;97511;
1912;97666;
1912;97777;
1912;97889;
1912;99001;2
1912;99524;
1912;99624;1
1912;99773;2
1913;;116872
1913;05001;72
1913;05002;1
1913;05004;
1913;05021;
1913;05030;1
1913;05031;1
1913;05034;3
1913;05036;
1913;05038;
1913;05040;
1913;05042;1
1913;05044;1
1913;05045;2
1913;05051;2
1913;05055;
1913;05059;
1913;05079;3
1913;05086;
1913;05088;8
1913;05091;
1913;05093;
1913;05101;2
1913;05107;
1913;05113;2
1913;05120;
1913;05125;
1913;05129;6
1913;05134;1
1913;05138;
1913;05142;
1913;05145;
1913;05147;1
1913;05148;
1913;05150;1
1913;05154;4
1913;05172;2
1913;05190;
1913;05197;
1913;05206;
1913;05209;
1913;05212;5
1913;05234;1
1913;05237;2
1913;05240;1
1913;05250;1
1913;05264;
1913;05266;5
1913;05282;1
1913;05284;1
1913;05306;
1913;05308;2
1913;05310;
1913;05313;
1913;05315;
1913;05318;1
1913;05321;
1913;05347;
1913;05353;
1913;05360;9
1913;05361;3
1913;05364;1
1913;05368;
1913;05376;
1913;05380;2
1913;05390;
1913;05400;
1913;05411;
1913;05425;
1913;05440;5
1913;05467;
1913;05475;
1913;05480;1
1913;05483;
1913;05490;1
1913;05495;
1913;05501;
1913;05541;1
1913;05543;1
1913;05576;
1913;05579;1
1913;05585;1
1913;05591;1
1913;05604;2
1913;05607;3
1913;05615;2
1913;05628;
1913;05631;1
1913;05642;
1913;05647;1
1913;05649;
1913;05652;
1913;05656;1
1913;05658;
1913;05659;
1913;05660;1
1913;05664;3
1913;05665;3
1913;05667;1
1913;05670;1
1913;05674;1
1913;05679;1
1913;05686;
1913;05690;1
1913;05697;1
1913;05736;4
1913;05756;7
1913;05761;
1913;05789;1
1913;05790;1
1913;05792;
1913;05809;
1913;05819;
1913;05837;10
1913;05842;
1913;05847;1
1913;05854;
1913;05856;
1913;05858;1
1913;05861;1
1913;05873;
1913;05885;
1913;05887;4
1913;05890;4
1913;05893;
1913;05895;2
1913;08001;91
1913;08078;3
1913;08137;2
1913;08141;1
1913;08296;1
1913;08372;1
1913;08421;2
1913;08433;8
1913;08436;2
1913;08520;1
1913;08549;1
1913;08558;
1913;08560;
1913;08573;1
1913;08606;
1913;08634;5
1913;08638;9
1913;08675;1
1913;08685;2
1913;08758;47
1913;08770;
1913;08832;
1913;08849;2
1913;11001;168
1913;13001;50
1913;13006;
1913;13030;1
1913;13042;
1913;13052;6
1913;13062;1
1913;13074;1
1913;13140;
1913;13160;
1913;13188;2
1913;13212;1
1913;13222;
1913;13244;2
1913;13248;
1913;13268;
1913;13300;
1913;13430;9
1913;13433;
1913;13440;
1913;13442;5
1913;13458;
1913;13468;2
1913;13473;3
1913;13490;
1913;13549;
1913;13580;
1913;13600;1
1913;13620;
1913;13647;
1913;13650;
1913;13654;
1913;13655;1
1913;13657;2
1913;13667;2
1913;13670;
1913;13673;
1913;13683;
1913;13688;2
1913;13744;
1913;13760;1
1913;13780;
1913;13810;
1913;13836;2
1913;13838;
1913;13873;1
1913;13894;
1913;15001;9
1913;15022;1
1913;15047;2
1913;15051;
1913;15087;1
1913;15090;
1913;15092;1
1913;15097;
1913;15104;
1913;15106;
1913;15109;
1913;15114;
1913;15131;
1913;15135;
1913;15162;
1913;15172;
1913;15176;2
1913;15180;
1913;15183;
1913;15185;
1913;15187;1
1913;15189;
1913;15204;
1913;15212;1
1913;15215;
1913;15218;
1913;15223;
1913;15224;1
1913;15226;
1913;15232;
1913;15236;
1913;15238;4
1913;15244;
1913;15248;
1913;15272;
1913;15276;
1913;15293;
1913;15296;
1913;15299;2
1913;15317;2
1913;15322;1
1913;15325;1
1913;15332;
1913;15362;
1913;15367;1
1913;15368;
1913;15377;
1913;15380;
1913;15401;
1913;15403;1
1913;15407;
1913;15425;2
1913;15442;
1913;15455;
1913;15464;1
1913;15466;1
1913;15469;2
1913;15476;
1913;15480;
1913;15491;1
1913;15494;
1913;15500;1
1913;15507;1
1913;15511;
1913;15514;
1913;15516;1
1913;15518;
1913;15522;
1913;15531;
1913;15533;
1913;15537;1
1913;15542;
1913;15550;
1913;15572;1
1913;15580;
1913;15599;1
1913;15600;
1913;15621;
1913;15632;
1913;15638;
1913;15646;
1913;15660;
1913;15664;
1913;15667;
1913;15673;
1913;15676;
1913;15681;
1913;15686;
1913;15690;
1913;15693;3
1913;15696;
1913;15720;
1913;15723;
1913;15740;
1913;15753;
1913;15755;1
1913;15757;2
1913;15759;4
1913;15761;1
1913;15762;
1913;15763;3
1913;15764;1
1913;15774;1
1913;15776;
1913;15778;1
1913;15790;
1913;15798;1
1913;15804;1
1913;15806;1
1913;15808;
1913;15810;
1913;15814;
1913;15816;1
1913;15820;
1913;15822;1
1913;15832;
1913;15835;
1913;15837;
1913;15839;
1913;15842;
1913;15861;2
1913;15879;1
1913;15897;
1913;17001;23
1913;17013;2
1913;17042;
1913;17050;
1913;17088;2
1913;17174;6
1913;17272;2
1913;17380;1
1913;17388;
1913;17433;
1913;17442;1
1913;17444;
1913;17446;
1913;17486;3
1913;17495;1
1913;17513;
1913;17524;2
1913;17541;
1913;17614;3
1913;17616;
1913;17653;
1913;17662;
1913;17665;1
1913;17777;2
1913;17867;
1913;17873;2
1913;17877;2
1913;18001;9
1913;18029;
1913;18094;1
1913;18150;
1913;18205;1
1913;18247;2
1913;18256;
1913;18410;2
1913;18460;1
1913;18479;
1913;18592;
1913;18610;
1913;18753;1
1913;18756;1
1913;18785;
1913;18860;
1913;19001;17
1913;19022;1
1913;19050;4
1913;19075;
1913;19100;
1913;19110;8
1913;19130;1
1913;19137;4
1913;19142;4
1913;19212;1
1913;19256;6
1913;19290;
1913;19300;
1913;19318;14
1913;19355;
1913;19364;1
1913;19392;2
1913;19397;2
1913;19418;
1913;19450;1
1913;19455;1
1913;19473;1
1913;19513;6
1913;19517;1
1913;19532;4
1913;19533;2
1913;19548;2
1913;19573;1
1913;19585;
1913;19622;
1913;19693;1
1913;19698;7
1913;19701;
1913;19743;4
1913;19760;2
1913;19780;2
1913;19785;1
1913;19807;3
1913;19809;
1913;19821;
1913;19824;3
1913;19845;2
1913;20001;33
1913;20011;8
1913;20013;5
1913;20032;2
1913;20045;
1913;20060;2
1913;20175;2
1913;20178;1
1913;20228;4
1913;20238;3
1913;20250;4
1913;20295;1
1913;20310;1
1913;20383;2
1913;20400;2
1913;20443;
1913;20517;1
1913;20550;2
1913;20570;
1913;20614;5
1913;20621;2
1913;20710;1
1913;20750;
1913;20770;
1913;20787;
1913;23001;17
1913;23068;1
1913;23079;3
1913;23090;1
1913;23162;4
1913;23168;4
1913;23182;6
1913;23189;3
1913;23300;
1913;23350;2
1913;23417;18
1913;23419;
1913;23464;4
1913;23466;12
1913;23500;1
1913;23555;6
1913;23570;2
1913;23574;2
1913;23580;9
1913;23586;1
1913;23660;1
1913;23670;5
1913;23672;4
1913;23675;
1913;23678;1
1913;23682;2
1913;23686;1
1913;23807;7
1913;23815;3
1913;23855;2
1913;25001;1
1913;25019;2
1913;25035;1
1913;25040;2
1913;25053;1
1913;25086;
1913;25095;1
1913;25099;
1913;25120;
1913;25123;
1913;25126;2
1913;25148;
1913;25151;3
1913;25154;
1913;25168;1
1913;25175;4
1913;25178;1
1913;25181;2
1913;25183;
1913;25200;
1913;25214;2
1913;25224;
1913;25245;1
1913;25258;
1913;25260;
1913;25269;3
1913;25279;3
1913;25281;
1913;25286;2
1913;25288;
1913;25290;7
1913;25293;
1913;25295;
1913;25297;1
1913;25299;
1913;25307;7
1913;25312;
1913;25317;2
1913;25320;1
1913;25322;1
1913;25324;1
1913;25326;1
1913;25328;
1913;25335;
1913;25339;2
1913;25368;
1913;25372;
1913;25377;1
1913;25386;2
1913;25394;1
1913;25398;
1913;25402;1
1913;25407;
1913;25426;
1913;25430;5
1913;25436;
1913;25438;
1913;25473;5
1913;25483;1
1913;25486;
1913;25488;
1913;25489;
1913;25491;
1913;25506;1
1913;25513;1
1913;25518;
1913;25524;
1913;25530;
1913;25535;
1913;25572;
1913;25580;
1913;25592;
1913;25594;
1913;25596;1
1913;25599;1
1913;25612;
1913;25645;
1913;25649;1
1913;25653;
1913;25658;
1913;25662;4
1913;25718;
1913;25736;
1913;25740;3
1913;25743;1
1913;25745;1
1913;25754;19
1913;25758;
1913;25769;1
1913;25772;2
1913;25777;
1913;25779;
1913;25781;
1913;25785;1
1913;25793;1
1913;25797;1
1913;25799;1
1913;25805;
1913;25807;
1913;25815;
1913;25817;2
1913;25823;1
1913;25839;
1913;25841;
1913;25843;1
1913;25845;1
1913;25851;
1913;25862;
1913;25867;2
1913;25871;
1913;25873;
1913;25875;1
1913;25878;3
1913;25885;1
1913;25898;
1913;25899;5
1913;27001;17
1913;27006;1
1913;27025;
1913;27050;3
1913;27073;1
1913;27075;
1913;27077;1
1913;27099;1
1913;27135;
1913;27150;2
1913;27160;
1913;27205;2
1913;27245;
1913;27250;
1913;27361;4
1913;27372;1
1913;27413;
1913;27425;
1913;27430;1
1913;27450;1
1913;27491;1
1913;27495;3
1913;27580;
1913;27600;
1913;27615;1
1913;27660;
1913;27745;1
1913;27787;1
1913;27800;
1913;27810;
1913;41001;19
1913;41006;2
1913;41013;1
1913;41016;2
1913;41020;1
1913;41026;
1913;41078;
1913;41132;1
1913;41206;1
1913;41244;
1913;41298;4
1913;41306;2
1913;41319;1
1913;41349;
1913;41357;1
1913;41359;
1913;41378;
1913;41396;1
1913;41483;
1913;41503;
1913;41518;
1913;41524;4
1913;41530;
1913;41548;1
1913;41551;3
1913;41615;
1913;41660;3
1913;41668;2
1913;41676;
1913;41770;
1913;41791;1
1913;41797;
1913;41799;
1913;41801;
1913;41807;1
1913;41872;
1913;41885;
1913;44001;25
1913;44035;3
1913;44078;4
1913;44090;2
1913;44098;
1913;44110;
1913;44279;1
1913;44378;1
1913;44420;
1913;44430;21
1913;44560;5
1913;44650;5
1913;44847;25
1913;44855;
1913;44874;5
1913;47001;22
1913;47030;1
1913;47053;6
1913;47058;2
1913;47161;
1913;47170;1
1913;47189;3
1913;47205;1
1913;47245;6
1913;47258;
1913;47268;
1913;47288;11
1913;47318;1
1913;47460;3
1913;47541;2
1913;47545;2
1913;47551;3
1913;47555;
1913;47570;1
1913;47605;1
1913;47660;
1913;47675;2
1913;47692;1
1913;47703;1
1913;47707;1
1913;47720;
1913;47745;
1913;47798;
1913;47960;
1913;47980;5
1913;50001;9
1913;50006;4
1913;50110;
1913;50124;
1913;50150;1
1913;50223;1
1913;50226;
1913;50245;
1913;50251;
1913;50270;
1913;50287;
1913;50313;3
1913;50318;1
1913;50325;2
1913;50330;
1913;50350;
1913;50370;
1913;50400;
1913;50450;
1913;50568;1
1913;50573;
1913;50577;
1913;50590;1
1913;50606;1
1913;50680;
1913;50683;1
1913;50686;
1913;50689;2
1913;50711;
1913;52001;28
1913;52019;
1913;52022;
1913;52036;1
1913;52051;
1913;52079;4
1913;52083;
1913;52110;2
1913;52203;1
1913;52207;
1913;52210;1
1913;52215;1
1913;52224;
1913;52227;4
1913;52233;1
1913;52240;2
1913;52250;4
1913;52254;
1913;52256;
1913;52258;1
1913;52260;1
1913;52287;
1913;52317;
1913;52320;2
1913;52323;1
1913;52352;
1913;52354;1
1913;52356;9
1913;52378;
1913;52381;
1913;52385;
1913;52390;1
1913;52399;
1913;52405;
1913;52411;2
1913;52418;
1913;52427;4
1913;52435;2
1913;52473;4
1913;52480;
1913;52490;7
1913;52506;1
1913;52520;2
1913;52540;1
1913;52560;
1913;52565;4
1913;52573;3
1913;52585;1
1913;52612;2
1913;52621;1
1913;52678;7
1913;52683;1
1913;52685;
1913;52687;2
1913;52693;3
1913;52694;1
1913;52696;1
1913;52699;3
1913;52720;1
1913;52786;
1913;52788;
1913;52835;16
1913;52838;3
1913;52885;
1913;54001;18
1913;54003;4
1913;54051;1
1913;54099;2
1913;54109;2
1913;54125;
1913;54128;
1913;54172;2
1913;54174;2
1913;54206;
1913;54223;2
1913;54239;
1913;54245;2
1913;54250;
1913;54261;1
1913;54313;
1913;54344;1
1913;54347;1
1913;54377;
1913;54385;1
1913;54398;
1913;54405;1
1913;54418;
1913;54480;
1913;54498;9
1913;54518;1
1913;54520;
1913;54553;1
1913;54599;1
1913;54660;
1913;54670;3
1913;54673;1
1913;54680;
1913;54720;1
1913;54743;1
1913;54800;
1913;54810;3
1913;54820;1
1913;54871;
1913;54874;6
1913;63001;15
1913;63111;
1913;63130;12
1913;63190;2
1913;63212;1
1913;63272;1
1913;63302;1
1913;63401;2
1913;63470;
1913;63548;1
1913;63594;8
1913;63690;1
1913;66001;32
1913;66045;
1913;66075;
1913;66088;2
1913;66170;14
1913;66318;
1913;66383;
1913;66400;3
1913;66440;1
1913;66456;
1913;66572;2
1913;66594;1
1913;66682;8
1913;66687;
1913;68001;26
1913;68013;
1913;68020;
1913;68051;
1913;68077;6
1913;68079;1
1913;68081;8
1913;68092;
1913;68101;
1913;68121;
1913;68132;1
1913;68147;
1913;68152;
1913;68160;
1913;68162;
1913;68167;
1913;68169;1
1913;68176;
1913;68179;
1913;68190;1
1913;68207;1
1913;68209;
1913;68211;
1913;68217;1
1913;68229;3
1913;68235;
1913;68245;
1913;68250;1
1913;68255;
1913;68264;
1913;68266;
1913;68271;
1913;68276;19
1913;68296;
1913;68298;1
1913;68307;5
1913;68318;
1913;68320;
1913;68322;
1913;68324;1
1913;68327;
1913;68344;
1913;68368;1
1913;68370;
1913;68377;
1913;68385;
1913;68397;1
1913;68406;3
1913;68418;
1913;68425;
1913;68432;
1913;68444;
1913;68464;
1913;68468;
1913;68498;
1913;68500;
1913;68502;
1913;68522;
1913;68524;
1913;68533;
1913;68547;7
1913;68549;
1913;68572;1
1913;68573;
1913;68575;
1913;68615;1
1913;68655;
1913;68669;
1913;68673;
1913;68679;6
1913;68682;
1913;68684;1
1913;68686;1
1913;68689;3
1913;68705;
1913;68720;
1913;68745;
1913;68755;2
1913;68770;
1913;68773;
1913;68780;
1913;68820;
1913;68855;1
1913;68861;1
1913;68867;
1913;68872;
1913;68895;1
1913;70001;18
1913;70110;1
1913;70124;1
1913;70204;2
1913;70215;
1913;70221;2
1913;70230;
1913;70233;2
1913;70235;1
1913;70265;
1913;70400;
1913;70418;4
1913;70429;2
1913;70473;1
1913;70508;1
1913;70523;6
1913;70670;1
1913;70678;1
1913;70702;2
1913;70708;2
1913;70713;6
1913;70717;1
1913;70742;5
1913;70771;3
1913;70820;4
1913;70823;2
1913;73001;23
1913;73024;
1913;73026;
1913;73030;
1913;73043;2
1913;73055;1
1913;73067;2
1913;73124;
1913;73148;
1913;73152;
1913;73168;2
1913;73200;
1913;73217;
1913;73226;
1913;73236;
1913;73268;4
1913;73270;
1913;73275;1
1913;73283;4
1913;73319;1
1913;73347;
1913;73349;1
1913;73352;
1913;73408;2
1913;73411;2
1913;73443;2
1913;73449;3
1913;73461;
1913;73483;
1913;73504;2
1913;73520;
1913;73547;
1913;73555;1
1913;73563;
1913;73585;2
1913;73616;1
1913;73622;
1913;73624;
1913;73671;1
1913;73675;
1913;73678;
1913;73686;
1913;73770;
1913;73854;1
1913;73861;2
1913;73870;
1913;73873;
1913;76001;95
1913;76020;2
1913;76036;1
1913;76041;1
1913;76054;
1913;76100;1
1913;76109;15
1913;76111;12
1913;76113;2
1913;76122;4
1913;76126;1
1913;76130;3
1913;76147;2
1913;76233;2
1913;76243;
1913;76246;
1913;76248;5
1913;76250;
1913;76275;9
1913;76306;3
1913;76318;2
1913;76364;4
1913;76377;1
1913;76400;1
1913;76403;
1913;76497;1
1913;76520;33
1913;76563;3
1913;76606;
1913;76616;3
1913;76622;1
1913;76670;
1913;76736;2
1913;76823;1
1913;76828;1
1913;76834;23
1913;76845;1
1913;76863;
1913;76869;
1913;76890;1
1913;76892;6
1913;76895;2
1913;81001;5
1913;81065;
1913;81220;
1913;81300;
1913;81591;
1913;81736;2
1913;81794;1
1913;85001;5
1913;85010;1
1913;85015;
1913;85125;
1913;85136;
1913;85139;1
1913;85162;2
1913;85225;2
1913;85230;
1913;85250;1
1913;85263;1
1913;85279;
1913;85300;
1913;85315;
1913;85325;
1913;85400;
1913;85410;
1913;85430;1
1913;85440;1
1913;86001;
1913;86219;
1913;86320;4
1913;86568;1
1913;86569;
1913;86571;1
1913;86573;
1913;86749;
1913;86755;
1913;86757;
1913;86760;
1913;86865;1
1913;86885;1
1913;88001;3
1913;88564;
1913;91001;
1913;91263;
1913;91405;
1913;91407;
1913;91430;
1913;91460;
1913;91530;
1913;91536;
1913;91540;
1913;91669;
1913;91798;
1913;94001;1
1913;94343;
